"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","atchctr","atcherp","prob","stratum","psu"
"ESS10SCe03_1",10,"3.1","02.11.2023",19741,"DE",1.0046023,0.55506265,0.82151556,0.4559926,9,5,5,4,5,10,8,8,10,4,7,10,10,8,0.00033510322,431,6107
"ESS10SCe03_1",10,"3.1","02.11.2023",19742,"DE",1.0046023,0.55663174,0.82151556,0.45728162,2,0,0,2,7,8,4,0,3,2,7,7,7,4,0.00033510322,368,5983
"ESS10SCe03_1",10,"3.1","02.11.2023",19745,"DE",1.0046023,1.2055749,0.82151556,0.99039847,3,1,1,1,5,7,5,2,3,2,7,7,7,7,0.00033510322,376,5999
"ESS10SCe03_1",10,"3.1","02.11.2023",19756,"DE",1.0046023,0.5590137,0.82151556,0.45923847,7,3,1,2,5,8,7,7,9,9,10,8,9,7,0.00033510322,383,6011
"ESS10SCe03_1",10,"3.1","02.11.2023",19768,"DE",1.0130444,1.1057522,0.82151556,0.90839267,2,2,3,2,4,8,5,3,6,7,10,8,6,3,0.0003323107,368,5982
"ESS10SCe03_1",10,"3.1","02.11.2023",19772,"DE",1.0046023,0.7986514,0.82151556,0.65610456,8,6,6,6,2,10,10,8,9,5,8,10,10,10,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",19775,"DE",1.0046023,0.74665767,0.82151556,0.61339086,0,0,0,0,5,0,2,0,2,4,7,8,4,0,0.00033510322,374,5994
"ESS10SCe03_1",10,"3.1","02.11.2023",19782,"DE",1.0046023,0.7809886,0.82151556,0.64159423,5,5,5,2,7,10,6,3,10,1,10,8,10,10,0.00033510322,403,6042
"ESS10SCe03_1",10,"3.1","02.11.2023",19786,"DE",0.57532686,0.38957286,0.82151556,0.32004017,2,2,2,3,2,8,8,4,4,3,8,8,4,8,0.00058513787,366,5978
"ESS10SCe03_1",10,"3.1","02.11.2023",19802,"DE",1.0046023,1.1549749,0.82151556,0.9488299,99,99,99,99,99,10,99,99,99,10,10,10,10,0,0.00033510322,351,5948
"ESS10SCe03_1",10,"3.1","02.11.2023",19809,"DE",1.0046023,1.109711,0.82151556,0.9116449,8,4,5,2,5,7,4,3,2,0,2,8,99,99,0.00033510322,429,6104
"ESS10SCe03_1",10,"3.1","02.11.2023",19835,"DE",1.0046023,1.0878438,0.82151556,0.8936806,6,0,0,0,5,8,8,2,5,3,8,8,10,10,0.00033510322,427,6099
"ESS10SCe03_1",10,"3.1","02.11.2023",19840,"DE",1.0046023,1.1390778,0.82151556,0.9357701,5,3,4,4,5,7,4,3,5,4,7,6,5,5,0.00033510322,390,6027
"ESS10SCe03_1",10,"3.1","02.11.2023",19848,"DE",1.0046023,1.5439568,0.82151556,1.2683845,4,3,3,3,2,7,7,4,4,3,4,7,3,8,0.00033510322,408,6062
"ESS10SCe03_1",10,"3.1","02.11.2023",19855,"DE",1.0046023,0.58356625,0.82151556,0.47940874,7,5,6,6,3,9,7,7,8,6,8,9,8,8,0.00033510322,350,5946
"ESS10SCe03_1",10,"3.1","02.11.2023",19858,"DE",1.0046023,0.6419762,0.82151556,0.5273934,7,7,5,6,4,9,9,6,8,5,9,9,8,3,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",19859,"DE",1.0046023,1.1380476,0.82151556,0.93492377,4,2,4,5,5,7,7,4,7,4,8,7,6,4,0.00033510322,356,5959
"ESS10SCe03_1",10,"3.1","02.11.2023",19861,"DE",1.0046023,0.940281,0.82151556,0.77245545,6,4,4,4,0,9,8,4,9,7,5,8,4,7,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",19864,"DE",1.0046023,1.8234099,0.82151556,1.4979596,5,2,0,5,0,4,6,3,5,0,8,7,0,7,0.00033510322,409,6065
"ESS10SCe03_1",10,"3.1","02.11.2023",19866,"DE",1.0046023,0.87749135,0.82151556,0.72087276,3,2,1,0,5,8,7,4,8,4,2,7,10,5,0.00033510322,371,5988
"ESS10SCe03_1",10,"3.1","02.11.2023",19869,"DE",1.0046023,0.5960337,0.82151556,0.48965093,8,4,5,5,5,8,9,5,10,5,5,9,10,10,0.00033510322,422,6090
"ESS10SCe03_1",10,"3.1","02.11.2023",19873,"DE",1.0046023,0.9107089,0.82151556,0.7481615,6,6,6,6,3,6,5,5,8,5,5,6,9,9,0.00033510322,350,5946
"ESS10SCe03_1",10,"3.1","02.11.2023",19878,"DE",1.0046023,0.90818644,0.82151556,0.7460893,6,3,3,6,99,5,99,5,3,1,9,7,6,6,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",19889,"DE",1.0046023,2.533929,0.82151556,2.0816622,8,8,8,6,5,10,8,8,10,9,10,10,10,10,0.00033510322,361,5968
"ESS10SCe03_1",10,"3.1","02.11.2023",19892,"DE",1.0046023,1.0996724,0.82151556,0.903398,3,1,1,0,9,8,5,3,7,5,5,5,8,1,0.00033510322,409,6065
"ESS10SCe03_1",10,"3.1","02.11.2023",19918,"DE",1.0046023,0.75504524,0.82151556,0.6202814,7,5,7,8,2,10,9,8,7,4,7,7,7,8,0.00033510322,390,6028
"ESS10SCe03_1",10,"3.1","02.11.2023",19923,"DE",1.0046023,1.0262389,0.82151556,0.8430712,4,4,4,5,8,9,7,99,7,7,8,7,8,99,0.00033510322,371,5988
"ESS10SCe03_1",10,"3.1","02.11.2023",19929,"DE",1.0046023,0.5967111,0.82151556,0.49020743,4,1,2,3,6,7,6,1,2,6,3,7,6,8,0.00033510322,353,5953
"ESS10SCe03_1",10,"3.1","02.11.2023",19933,"DE",1.0046023,1.2260245,0.82151556,1.0071982,2,0,0,0,7,7,2,0,2,3,4,7,3,1,0.00033510322,375,5995
"ESS10SCe03_1",10,"3.1","02.11.2023",19934,"DE",1.0046023,1.1549749,0.82151556,0.9488299,0,0,0,0,99,0,5,0,5,0,0,0,5,5,0.00033510322,348,6118
"ESS10SCe03_1",10,"3.1","02.11.2023",19936,"DE",1.0046023,0.8796253,0.82151556,0.72262585,7,4,7,7,4,6,2,5,9,6,7,6,7,8,0.00033510322,351,5947
"ESS10SCe03_1",10,"3.1","02.11.2023",19941,"DE",1.0046023,1.1796508,0.82151556,0.9691014,5,5,2,2,99,8,6,0,5,2,5,8,10,6,0.00033510322,422,6090
"ESS10SCe03_1",10,"3.1","02.11.2023",19945,"DE",1.0046023,0.77666384,0.82151556,0.63804144,10,5,5,4,7,8,6,7,10,4,4,9,9,7,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",19951,"DE",1.0046023,2.7450697,0.82151556,2.2551174,6,6,7,9,0,8,8,7,8,8,8,8,10,10,0.00033510322,378,6002
"ESS10SCe03_1",10,"3.1","02.11.2023",19953,"DE",1.0046023,0.55663174,0.82151556,0.45728162,3,0,1,99,5,3,6,5,4,2,3,3,6,2,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",19955,"DE",1.0046023,0.87749135,0.82151556,0.72087276,3,3,4,4,10,10,5,4,5,5,7,8,10,7,0.00033510322,363,5971
"ESS10SCe03_1",10,"3.1","02.11.2023",19962,"DE",1.0046023,1.8234099,0.82151556,1.4979596,99,99,99,99,5,10,5,1,10,4,3,8,5,10,0.00033510322,400,6046
"ESS10SCe03_1",10,"3.1","02.11.2023",19974,"DE",1.0046023,0.87749135,0.82151556,0.72087276,2,3,3,4,5,9,3,5,5,5,5,8,9,9,0.00033510322,371,5988
"ESS10SCe03_1",10,"3.1","02.11.2023",19982,"DE",1.0046023,1.0262389,0.82151556,0.8430712,8,6,7,7,2,10,8,6,10,7,8,10,10,9,0.00033510322,364,5975
"ESS10SCe03_1",10,"3.1","02.11.2023",19988,"DE",1.0130444,0.63227063,0.82151556,0.51942015,0,0,0,5,5,4,3,2,4,4,3,4,5,4,0.0003323107,396,6037
"ESS10SCe03_1",10,"3.1","02.11.2023",19989,"DE",1.0046023,1.096538,0.82151556,0.90082294,5,2,2,4,3,7,8,5,8,8,8,8,99,99,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",19999,"DE",1.0046023,0.9107089,0.82151556,0.7481615,5,4,4,5,99,10,7,5,5,6,6,8,7,4,0.00033510322,351,5948
"ESS10SCe03_1",10,"3.1","02.11.2023",20008,"DE",1.0046023,0.9459085,0.82151556,0.7770785,7,7,8,8,2,8,6,3,8,4,5,8,8,8,0.00033510322,391,6029
"ESS10SCe03_1",10,"3.1","02.11.2023",20010,"DE",1.0046023,1.106384,0.82151556,0.9089117,4,4,3,5,5,8,5,3,6,3,8,8,7,7,0.00033510322,383,6011
"ESS10SCe03_1",10,"3.1","02.11.2023",20023,"DE",1.0046023,1.0996724,0.82151556,0.903398,3,3,3,3,5,10,8,2,7,6,6,7,3,4,0.00033510322,409,6065
"ESS10SCe03_1",10,"3.1","02.11.2023",20028,"DE",1.0046023,0.80880386,0.82151556,0.6644449,10,6,10,4,4,10,10,10,10,10,10,10,10,10,0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",20030,"DE",1.0046023,3.1947615,0.82151556,2.6245463,4,2,3,3,99,8,3,3,2,3,3,10,5,5,0.00033510322,366,5979
"ESS10SCe03_1",10,"3.1","02.11.2023",20031,"DE",1.0046023,0.7851032,0.82151556,0.64497447,7,4,6,4,7,3,5,7,8,6,8,4,6,4,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",20034,"DE",1.0046023,0.5590137,0.82151556,0.45923847,3,2,2,5,0,3,2,2,5,7,2,3,5,5,0.00033510322,382,6009
"ESS10SCe03_1",10,"3.1","02.11.2023",20035,"DE",1.0046023,1.3280706,0.82151556,1.0910307,1,0,0,2,4,9,10,2,9,3,5,9,9,7,0.00033510322,393,6032
"ESS10SCe03_1",10,"3.1","02.11.2023",20036,"DE",1.0046023,0.728925,0.82151556,0.5988232,8,7,8,8,5,9,8,7,9,7,8,8,8,9,0.00033510322,410,6067
"ESS10SCe03_1",10,"3.1","02.11.2023",20040,"DE",1.0046023,0.87749135,0.82151556,0.72087276,4,1,4,1,5,8,8,1,7,9,6,9,10,10,0.00033510322,363,5971
"ESS10SCe03_1",10,"3.1","02.11.2023",20060,"DE",1.0130444,0.94818205,0.82151556,0.7789463,4,5,4,6,4,9,8,3,5,3,4,9,9,6,0.0003323107,400,6047
"ESS10SCe03_1",10,"3.1","02.11.2023",20078,"DE",1.0046023,1.1128476,0.82151556,0.9142216,8,4,5,99,99,8,8,99,7,7,9,8,10,8,0.00033510322,362,5970
"ESS10SCe03_1",10,"3.1","02.11.2023",20082,"DE",1.0046023,1.7016476,0.82151556,1.39793,6,3,3,5,1,3,2,2,8,1,8,3,2,1,0.00033510322,368,5983
"ESS10SCe03_1",10,"3.1","02.11.2023",20083,"DE",1.0046023,0.7368447,0.82151556,0.6053294,2,1,1,1,5,10,7,5,5,5,8,9,10,7,0.00033510322,418,6082
"ESS10SCe03_1",10,"3.1","02.11.2023",20085,"DE",1.0046023,0.6120161,0.82151556,0.50278074,5,6,6,6,6,7,3,3,4,2,4,7,6,6,0.00033510322,414,6075
"ESS10SCe03_1",10,"3.1","02.11.2023",20089,"DE",1.0046023,0.5960337,0.82151556,0.48965093,8,8,8,5,10,8,8,7,8,5,7,7,10,8,0.00033510322,422,6091
"ESS10SCe03_1",10,"3.1","02.11.2023",20095,"DE",1.0046023,0.84754056,0.82151556,0.6962677,2,0,0,3,3,4,2,3,4,0,0,3,5,5,0.00033510322,364,5975
"ESS10SCe03_1",10,"3.1","02.11.2023",20102,"DE",1.0046023,1.5439568,0.82151556,1.2683845,5,0,2,0,0,8,8,2,5,0,0,10,5,0,0.00033510322,408,6061
"ESS10SCe03_1",10,"3.1","02.11.2023",20103,"DE",1.0046023,0.7210838,0.82151556,0.59238154,8,4,6,6,1,7,7,5,8,7,7,7,2,1,0.00033510322,419,6084
"ESS10SCe03_1",10,"3.1","02.11.2023",20104,"DE",1.0046023,2.2713575,0.82151556,1.8659555,4,2,3,3,5,6,5,4,6,3,6,7,8,7,0.00033510322,411,6068
"ESS10SCe03_1",10,"3.1","02.11.2023",20116,"DE",1.0046023,0.78119797,0.82151556,0.64176625,7,4,3,8,3,4,7,7,9,9,8,3,7,7,0.00033510322,396,6038
"ESS10SCe03_1",10,"3.1","02.11.2023",20129,"DE",1.0046023,1.1119626,0.82151556,0.9134945,99,1,1,1,1,3,4,0,1,0,2,5,7,3,0.00033510322,379,6005
"ESS10SCe03_1",10,"3.1","02.11.2023",20131,"DE",1.0046023,1.106384,0.82151556,0.9089117,3,6,4,4,5,3,3,3,3,5,3,8,8,5,0.00033510322,383,6012
"ESS10SCe03_1",10,"3.1","02.11.2023",20132,"DE",1.0046023,0.940281,0.82151556,0.77245545,5,5,5,5,5,5,3,3,3,1,8,8,8,5,0.00033510322,409,6065
"ESS10SCe03_1",10,"3.1","02.11.2023",20143,"DE",1.0046023,0.84754056,0.82151556,0.6962677,7,4,5,5,0,6,4,7,8,7,7,4,3,5,0.00033510322,359,5964
"ESS10SCe03_1",10,"3.1","02.11.2023",20164,"DE",1.0046023,0.84754056,0.82151556,0.6962677,4,1,0,5,6,9,7,2,8,3,0,8,3,3,0.00033510322,372,5990
"ESS10SCe03_1",10,"3.1","02.11.2023",20170,"DE",1.0046023,0.7900676,0.82151556,0.6490528,3,1,4,5,3,2,3,5,2,4,4,3,8,3,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",20178,"DE",1.0046023,0.8750181,0.82151556,0.71884096,2,1,1,2,3,8,3,3,4,2,5,2,8,5,0.00033510322,429,6103
"ESS10SCe03_1",10,"3.1","02.11.2023",20191,"DE",1.0046023,0.9676661,0.82151556,0.79495275,0,0,0,0,3,8,5,0,2,3,2,3,0,0,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",20192,"DE",1.0046023,0.87749135,0.82151556,0.72087276,3,4,2,3,5,4,4,3,3,5,3,4,10,10,0.00033510322,373,5992
"ESS10SCe03_1",10,"3.1","02.11.2023",20194,"DE",1.0130444,0.7350502,0.82151556,0.6038552,2,3,2,1,5,7,4,5,5,7,9,6,9,7,0.0003323107,400,6047
"ESS10SCe03_1",10,"3.1","02.11.2023",20199,"DE",1.0046023,0.90818644,0.82151556,0.7460893,8,5,5,99,99,9,7,6,7,6,7,9,7,3,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",20200,"DE",1.0046023,1.0650877,0.82151556,0.87498605,7,6,6,5,4,8,6,4,8,3,3,9,8,8,0.00033510322,356,5958
"ESS10SCe03_1",10,"3.1","02.11.2023",20214,"DE",1.0046023,0.57770383,0.82151556,0.4745927,2,1,1,1,5,8,5,1,1,3,8,9,6,6,0.00033510322,355,5957
"ESS10SCe03_1",10,"3.1","02.11.2023",20219,"DE",1.0046023,0.6530541,0.82151556,0.53649414,7,6,7,7,5,7,7,7,8,7,7,7,8,8,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",20223,"DE",1.0046023,0.71116036,0.82151556,0.5842293,5,5,3,4,5,8,3,4,8,5,8,7,8,6,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",20235,"DE",1.0046023,0.58356625,0.82151556,0.47940874,10,9,9,6,2,10,8,8,8,7,8,9,9,8,0.00033510322,353,5951
"ESS10SCe03_1",10,"3.1","02.11.2023",20236,"DE",1.0046023,0.5960337,0.82151556,0.48965093,3,1,4,6,6,8,8,4,8,6,9,7,10,8,0.00033510322,422,6091
"ESS10SCe03_1",10,"3.1","02.11.2023",20242,"DE",1.0046023,1.4102082,0.82151556,1.158508,5,5,5,6,5,7,6,4,5,6,6,8,10,9,0.00033510322,379,6004
"ESS10SCe03_1",10,"3.1","02.11.2023",20243,"DE",1.0046023,0.74493784,0.82151556,0.611978,8,8,8,8,5,6,99,7,9,2,8,7,9,9,0.00033510322,377,6001
"ESS10SCe03_1",10,"3.1","02.11.2023",20246,"DE",1.0046023,1.4102082,0.82151556,1.158508,2,0,1,3,99,8,4,2,2,6,7,8,2,2,0.00033510322,379,6005
"ESS10SCe03_1",10,"3.1","02.11.2023",20247,"DE",1.0046023,0.72891915,0.82151556,0.5988184,3,1,2,1,0,3,4,3,5,6,3,6,7,6,0.00033510322,419,6084
"ESS10SCe03_1",10,"3.1","02.11.2023",20252,"DE",1.0046023,1.175001,0.82151556,0.9652816,4,6,8,6,5,3,5,7,99,99,99,99,99,99,0.00033510322,418,6082
"ESS10SCe03_1",10,"3.1","02.11.2023",20272,"DE",1.0046023,1.1924777,0.82151556,0.979639,5,6,5,3,5,2,3,1,4,3,7,8,9,9,0.00033510322,399,6044
"ESS10SCe03_1",10,"3.1","02.11.2023",20279,"DE",1.0046023,1.1380476,0.82151556,0.93492377,5,4,4,6,7,7,5,5,7,3,7,6,8,3,0.00033510322,435,6116
"ESS10SCe03_1",10,"3.1","02.11.2023",20280,"DE",1.0046023,2.5420496,0.82151556,2.0883334,7,5,5,7,2,7,6,5,7,2,8,8,8,10,0.00033510322,397,6039
"ESS10SCe03_1",10,"3.1","02.11.2023",20281,"DE",1.0046023,0.6876404,0.82151556,0.5649073,3,1,3,4,5,9,6,4,8,6,6,8,8,6,0.00033510322,361,5967
"ESS10SCe03_1",10,"3.1","02.11.2023",20298,"DE",1.0046023,0.9506078,0.82151556,0.78093904,5,6,8,6,4,8,6,6,6,4,5,7,8,6,0.00033510322,378,6003
"ESS10SCe03_1",10,"3.1","02.11.2023",20299,"DE",1.0046023,1.217107,0.82151556,0.9998724,0,0,0,0,0,10,6,0,2,7,0,10,10,0,0.00033510322,390,6027
"ESS10SCe03_1",10,"3.1","02.11.2023",20300,"DE",1.0046023,0.5749455,0.82151556,0.47232667,7,6,5,8,5,9,9,7,8,7,8,8,9,8,0.00033510322,372,5990
"ESS10SCe03_1",10,"3.1","02.11.2023",20302,"DE",1.0046023,0.61608565,0.82151556,0.50612396,6,3,4,8,4,7,4,5,6,2,3,7,2,5,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",20303,"DE",1.0046023,0.80880386,0.82151556,0.6644449,4,4,4,3,7,4,3,4,4,4,6,3,5,4,0.00033510322,391,6018
"ESS10SCe03_1",10,"3.1","02.11.2023",20304,"DE",1.0046023,0.5622806,0.82151556,0.46192226,5,3,3,3,7,7,7,7,7,6,7,7,10,8,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",20305,"DE",1.0046023,0.9107089,0.82151556,0.7481615,4,4,4,3,4,5,3,3,4,4,5,6,6,4,0.00033510322,353,5951
"ESS10SCe03_1",10,"3.1","02.11.2023",20307,"DE",1.0046023,1.5439568,0.82151556,1.2683845,2,0,1,3,4,7,3,1,2,0,3,7,0,0,0.00033510322,407,6060
"ESS10SCe03_1",10,"3.1","02.11.2023",20309,"DE",1.0046023,1.0650877,0.82151556,0.87498605,2,2,2,2,7,5,8,4,0,6,10,3,0,0,0.00033510322,357,5960
"ESS10SCe03_1",10,"3.1","02.11.2023",20313,"DE",1.0046023,0.52994055,0.82151556,0.43535438,8,5,7,5,2,8,1,2,2,3,5,8,2,2,0.00033510322,358,5963
"ESS10SCe03_1",10,"3.1","02.11.2023",20321,"DE",1.0046023,1.7660632,0.82151556,1.4508483,5,5,5,5,5,6,4,99,5,6,7,8,4,7,0.00033510322,348,6118
"ESS10SCe03_1",10,"3.1","02.11.2023",20322,"DE",1.0046023,1.096538,0.82151556,0.90082294,3,1,2,0,5,7,8,2,7,2,7,7,8,3,0.00033510322,364,5973
"ESS10SCe03_1",10,"3.1","02.11.2023",20323,"DE",1.0046023,1.436796,0.82151556,1.1803502,6,0,0,5,8,10,6,0,6,5,5,10,10,10,0.00033510322,428,6101
"ESS10SCe03_1",10,"3.1","02.11.2023",20332,"DE",1.0046023,1.0901638,0.82151556,0.89558655,2,2,0,1,6,6,2,2,3,4,6,7,3,0,0.00033510322,385,6015
"ESS10SCe03_1",10,"3.1","02.11.2023",20336,"DE",1.0046023,0.9301661,0.82151556,0.7641459,5,3,3,3,99,10,6,7,10,5,4,8,10,10,0.00033510322,422,6090
"ESS10SCe03_1",10,"3.1","02.11.2023",20348,"DE",1.0046023,0.5967111,0.82151556,0.49020743,7,3,4,9,1,2,3,1,7,4,2,6,6,8,0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",20353,"DE",1.0046023,0.87749135,0.82151556,0.72087276,5,5,4,3,5,8,4,3,7,3,5,8,9,5,0.00033510322,361,5968
"ESS10SCe03_1",10,"3.1","02.11.2023",20356,"DE",1.0046023,0.9676661,0.82151556,0.79495275,99,4,5,99,3,8,6,99,6,6,2,8,7,99,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",20357,"DE",1.0046023,0.68570244,0.82151556,0.5633152,2,0,0,2,5,8,6,0,4,0,6,9,8,5,0.00033510322,430,6105
"ESS10SCe03_1",10,"3.1","02.11.2023",20364,"DE",1.0046023,0.59646153,0.82151556,0.49000242,3,3,2,2,5,3,4,5,6,3,7,3,5,2,0.00033510322,402,6050
"ESS10SCe03_1",10,"3.1","02.11.2023",20366,"DE",1.0046023,1.0650877,0.82151556,0.87498605,6,5,5,5,4,10,7,3,5,4,7,10,5,7,0.00033510322,349,5943
"ESS10SCe03_1",10,"3.1","02.11.2023",20375,"DE",1.0046023,0.940281,0.82151556,0.77245545,8,5,5,4,3,7,7,7,9,6,9,8,8,8,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",20377,"DE",1.0046023,0.84754056,0.82151556,0.6962677,8,8,6,7,5,8,8,7,7,8,8,7,9,1,0.00033510322,367,5981
"ESS10SCe03_1",10,"3.1","02.11.2023",20383,"DE",1.0046023,0.940281,0.82151556,0.77245545,3,1,2,0,3,5,7,3,5,2,5,9,10,3,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",20389,"DE",0.5772695,1.0643405,0.82151556,0.87437224,0,0,2,2,7,0,1,0,0,0,0,2,0,1,0.0005831687,387,6021
"ESS10SCe03_1",10,"3.1","02.11.2023",20390,"DE",0.5772695,0.46011165,0.82151556,0.37798887,4,2,2,2,5,8,6,4,6,3,3,8,9,9,0.0005831687,387,6021
"ESS10SCe03_1",10,"3.1","02.11.2023",20394,"DE",1.0046023,1.0262389,0.82151556,0.8430712,3,0,0,0,8,5,3,0,0,3,3,5,5,1,0.00033510322,373,5991
"ESS10SCe03_1",10,"3.1","02.11.2023",20397,"DE",1.0046023,0.6802498,0.82151556,0.5588358,3,1,2,4,6,3,7,2,3,1,4,2,3,1,0.00033510322,365,5976
"ESS10SCe03_1",10,"3.1","02.11.2023",20403,"DE",1.0046023,0.6025139,0.82151556,0.49497455,7,2,3,4,5,5,7,4,3,7,8,7,2,3,0.00033510322,402,6050
"ESS10SCe03_1",10,"3.1","02.11.2023",20411,"DE",1.0046023,0.80880386,0.82151556,0.6644449,7,7,7,7,99,10,7,6,8,6,5,10,8,7,0.00033510322,380,5996
"ESS10SCe03_1",10,"3.1","02.11.2023",20413,"DE",1.0046023,0.87749135,0.82151556,0.72087276,5,2,3,5,5,9,3,3,2,7,8,9,3,5,0.00033510322,365,5976
"ESS10SCe03_1",10,"3.1","02.11.2023",20419,"DE",1.0046023,0.940281,0.82151556,0.77245545,0,0,0,0,5,10,8,0,2,5,8,8,10,0,0.00033510322,412,6070
"ESS10SCe03_1",10,"3.1","02.11.2023",20420,"DE",1.0046023,0.71116036,0.82151556,0.5842293,8,6,6,5,3,0,2,1,2,2,0,9,9,9,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",20431,"DE",1.0046023,0.5622806,0.82151556,0.46192226,5,3,0,1,4,9,7,5,8,3,8,9,10,8,0.00033510322,362,5969
"ESS10SCe03_1",10,"3.1","02.11.2023",20432,"DE",1.0046023,0.6054377,0.82151556,0.49737647,7,2,2,0,7,8,8,3,7,3,8,8,10,1,0.00033510322,414,6075
"ESS10SCe03_1",10,"3.1","02.11.2023",20435,"DE",1.0046023,1.1117501,0.82151556,0.91332,4,3,2,1,99,4,4,4,4,4,3,4,2,0,0.00033510322,377,6000
"ESS10SCe03_1",10,"3.1","02.11.2023",20440,"DE",1.0046023,0.5622806,0.82151556,0.46192226,5,2,2,3,5,8,4,3,8,5,9,6,8,4,0.00033510322,370,5986
"ESS10SCe03_1",10,"3.1","02.11.2023",20441,"DE",1.0046023,0.7060001,0.82151556,0.57999,4,3,3,3,5,3,3,6,7,3,5,99,99,99,0.00033510322,435,6117
"ESS10SCe03_1",10,"3.1","02.11.2023",20459,"DE",1.0046023,0.6094572,0.82151556,0.50067854,2,1,1,2,5,9,9,1,1,9,7,9,8,2,0.00033510322,421,6089
"ESS10SCe03_1",10,"3.1","02.11.2023",20464,"DE",1.0046023,1.7660632,0.82151556,1.4508483,5,5,6,9,1,10,9,5,8,6,7,9,6,9,0.00033510322,356,5958
"ESS10SCe03_1",10,"3.1","02.11.2023",20465,"DE",1.0046023,0.8839688,0.82151556,0.7261941,4,3,4,5,5,8,5,4,7,4,7,8,8,7,0.00033510322,386,6019
"ESS10SCe03_1",10,"3.1","02.11.2023",20478,"DE",1.0046023,0.9133765,0.82151556,0.750353,7,7,7,8,1,8,8,7,8,6,9,9,10,10,0.00033510322,392,6031
"ESS10SCe03_1",10,"3.1","02.11.2023",20487,"DE",1.0046023,0.6228782,0.82151556,0.5117041,10,5,5,9,6,9,9,9,10,2,2,9,8,10,0.00033510322,370,5984
"ESS10SCe03_1",10,"3.1","02.11.2023",20498,"DE",1.0046023,1.8037965,0.82151556,1.4818469,0,0,1,1,6,3,0,0,1,0,3,5,4,5,0.00033510322,423,6092
"ESS10SCe03_1",10,"3.1","02.11.2023",20502,"DE",1.0046023,0.5590137,0.82151556,0.45923847,3,3,1,1,4,10,6,4,5,5,9,9,10,7,0.00033510322,384,6013
"ESS10SCe03_1",10,"3.1","02.11.2023",20505,"DE",1.0046023,0.5590137,0.82151556,0.45923847,6,6,6,5,1,9,7,8,8,6,8,9,10,8,0.00033510322,381,6008
"ESS10SCe03_1",10,"3.1","02.11.2023",20507,"DE",1.0046023,0.9107089,0.82151556,0.7481615,3,2,2,1,2,7,2,0,3,0,1,9,9,9,0.00033510322,350,5945
"ESS10SCe03_1",10,"3.1","02.11.2023",20508,"DE",1.0046023,0.55663174,0.82151556,0.45728162,5,5,6,5,5,5,5,6,8,5,8,6,7,7,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",20509,"DE",1.0046023,2.272559,0.82151556,1.8669425,1,1,1,0,5,4,2,1,2,5,7,5,8,0,0.00033510322,383,6011
"ESS10SCe03_1",10,"3.1","02.11.2023",20522,"DE",1.0046023,1.0262389,0.82151556,0.8430712,7,4,4,8,6,9,6,6,8,8,9,8,9,8,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",20524,"DE",1.0046023,0.7210838,0.82151556,0.59238154,6,6,6,6,3,8,6,4,8,7,6,9,6,8,0.00033510322,426,6098
"ESS10SCe03_1",10,"3.1","02.11.2023",20525,"DE",1.0046023,0.6025139,0.82151556,0.49497455,6,6,5,6,4,6,6,4,7,6,6,6,7,7,0.00033510322,402,6051
"ESS10SCe03_1",10,"3.1","02.11.2023",20531,"DE",1.0046023,0.7900676,0.82151556,0.6490528,8,2,2,2,5,7,2,6,8,2,2,7,5,8,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",20533,"DE",1.0046023,1.5992825,0.82151556,1.3138354,6,6,6,8,0,1,2,3,4,3,6,1,5,7,0.00033510322,389,6024
