"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","atchctr","atcherp","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",22698,"AT",1.9232042,1.6321857,0.30209145,0.49306935,5,6,5,0,6,8,9,7,4,1,4,6,8,4,0.00035523978,37,1169
"ESS9e03_2",9,"3.2","23.11.2023",22737,"AT",1.6004782,0.7430435,0.30209145,0.22446708,5,5,5,5,5,9,7,5,7,88,7,8,10,5,0.0004268716,97,585
"ESS9e03_2",9,"3.2","23.11.2023",22810,"AT",0.5180496,0.40626714,0.30209145,0.12272983,3,2,0,3,5,9,6,1,2,7,8,8,7,9,0.00131879,28,1676
"ESS9e03_2",9,"3.2","23.11.2023",22820,"AT",1.6227959,1.7274439,0.30209145,0.52184606,7,77,77,7,5,8,5,5,4,77,6,8,8,5,0.00042100094,47,1385
"ESS9e03_2",9,"3.2","23.11.2023",22821,"AT",0.5735685,0.3347707,0.30209145,0.10113137,8,7,7,6,5,8,3,7,9,8,8,8,6,10,0.0011911369,26,1132
"ESS9e03_2",9,"3.2","23.11.2023",22848,"AT",0.5361598,0.3895701,0.30209145,0.117685795,10,10,10,10,88,8,9,5,7,8,9,6,8,8,0.0012742444,26,1143
"ESS9e03_2",9,"3.2","23.11.2023",22849,"AT",1.95536,1.1412714,0.30209145,0.34476832,7,5,5,5,8,8,8,8,8,7,10,9,8,5,0.00034939786,50,1455
"ESS9e03_2",9,"3.2","23.11.2023",22869,"AT",0.8700155,0.6205179,0.30209145,0.18745315,9,8,8,7,5,10,9,9,9,9,9,9,10,5,0.0007852718,90,454
"ESS9e03_2",9,"3.2","23.11.2023",22907,"AT",0.62272334,0.9338983,0.30209145,0.2821227,4,3,3,4,0,9,8,0,3,4,7,8,7,10,0.0010971142,22,668
"ESS9e03_2",9,"3.2","23.11.2023",22910,"AT",0.9361719,0.6561631,0.30209145,0.19822127,9,7,7,9,6,8,9,9,8,8,9,8,10,7,0.000729779,30,147
"ESS9e03_2",9,"3.2","23.11.2023",22966,"AT",1.003391,0.71564466,0.30209145,0.21619013,1,2,2,1,5,2,5,3,88,0,8,2,10,4,0.0006808897,93,500
"ESS9e03_2",9,"3.2","23.11.2023",23027,"AT",1.2240263,0.9650508,0.30209145,0.2915336,6,4,5,6,5,8,7,6,8,7,8,8,8,6,0.00055815687,32,646
"ESS9e03_2",9,"3.2","23.11.2023",23029,"AT",0.8202559,1.3279192,0.30209145,0.40115306,0,0,0,0,9,8,10,10,10,9,10,9,10,3,0.0008329092,9,896
"ESS9e03_2",9,"3.2","23.11.2023",23041,"AT",0.540932,0.315722,0.30209145,0.095376916,9,7,7,7,4,8,9,9,9,9,10,9,10,7,0.0012630027,47,1374
"ESS9e03_2",9,"3.2","23.11.2023",23048,"AT",0.49587885,0.66052145,0.30209145,0.19953789,5,88,3,88,5,6,7,8,7,88,7,6,5,0,0.0013777531,36,1136
"ESS9e03_2",9,"3.2","23.11.2023",23054,"AT",1.1668464,0.99028003,0.30209145,0.29915512,0,0,0,3,3,10,5,5,6,8,8,6,10,0,0.00058550865,25,1113
"ESS9e03_2",9,"3.2","23.11.2023",23088,"AT",1.0791376,1.5530874,0.30209145,0.4691744,0,2,0,0,5,8,9,0,2,8,4,8,9,7,0.0006330969,19,1096
"ESS9e03_2",9,"3.2","23.11.2023",23211,"AT",1.2067728,1.8097976,0.30209145,0.5467244,6,4,5,5,5,10,7,6,8,7,6,10,9,7,0.0005661369,24,1112
"ESS9e03_2",9,"3.2","23.11.2023",23253,"AT",2.1582751,3.49405,0.30209145,1.0555227,5,3,5,5,4,9,7,5,7,5,7,8,8,5,0.00031654845,19,1086
"ESS9e03_2",9,"3.2","23.11.2023",23335,"AT",0.70067716,0.8397363,0.30209145,0.25367716,0,0,1,0,4,8,8,10,9,8,9,7,7,6,0.00097505486,5,819
"ESS9e03_2",9,"3.2","23.11.2023",23343,"AT",1.06653,0.84087735,0.30209145,0.25402185,4,3,3,1,5,9,7,8,9,7,8,9,10,4,0.0006405808,33,768
"ESS9e03_2",9,"3.2","23.11.2023",23347,"AT",0.8149421,0.58123803,0.30209145,0.17558704,77,6,5,88,2,8,88,88,6,5,8,8,10,4,0.0008383401,58,1673
"ESS9e03_2",9,"3.2","23.11.2023",23357,"AT",2.4999378,3.9919207,0.30209145,1.2059251,7,5,5,5,4,9,8,6,8,9,9,8,4,4,0.00027328628,6,827
"ESS9e03_2",9,"3.2","23.11.2023",23440,"AT",1.0448954,1.2522696,0.30209145,0.37829995,7,7,7,7,9,10,5,6,8,8,6,10,10,9,0.00065384404,10,906
"ESS9e03_2",9,"3.2","23.11.2023",23477,"AT",1.0723196,0.62587327,0.30209145,0.18907097,6,4,5,7,2,8,5,4,5,6,4,9,9,8,0.0006371222,26,1143
"ESS9e03_2",9,"3.2","23.11.2023",23519,"AT",0.6033864,0.9769362,0.30209145,0.29512408,5,5,5,5,1,9,9,8,5,5,8,9,10,10,0.0011322738,24,1112
"ESS9e03_2",9,"3.2","23.11.2023",23564,"AT",0.5834232,1.4678501,0.30209145,0.44342497,5,5,5,5,5,7,7,5,5,7,8,7,7,7,0.0011710173,25,1113
"ESS9e03_2",9,"3.2","23.11.2023",23603,"AT",0.72363544,0.61413544,0.30209145,0.18552506,4,2,2,2,0,3,0,0,2,0,7,3,6,10,0.0009441199,85,1675
"ESS9e03_2",9,"3.2","23.11.2023",23623,"AT",0.49587885,0.34756157,0.30209145,0.10499538,7,2,2,4,3,8,7,2,4,8,9,8,9,6,0.0013777531,36,1158
"ESS9e03_2",9,"3.2","23.11.2023",23630,"AT",0.48080105,0.6404377,0.30209145,0.19347076,6,3,6,5,6,7,7,6,8,7,8,7,7,5,0.0014209591,37,1174
"ESS9e03_2",9,"3.2","23.11.2023",23654,"AT",0.8523156,0.33159477,0.30209145,0.100171946,7,10,10,10,0,10,10,9,10,10,10,10,10,10,0.0008015794,82,174
"ESS9e03_2",9,"3.2","23.11.2023",23671,"AT",0.59286696,0.25498405,0.30209145,0.0770285,5,5,5,8,3,8,8,8,8,10,10,7,10,10,0.0011523642,57,1601
"ESS9e03_2",9,"3.2","23.11.2023",23691,"AT",0.54745084,0.46461093,0.30209145,0.14035499,10,9,9,9,10,8,8,8,9,2,7,10,10,8,0.0012479634,52,1504
"ESS9e03_2",9,"3.2","23.11.2023",23717,"AT",1.7435229,0.73604256,0.30209145,0.22235216,3,3,3,5,5,8,6,4,4,7,6,8,10,7,0.00039184955,59,1696
"ESS9e03_2",9,"3.2","23.11.2023",23724,"AT",0.47968137,1.2444702,0.30209145,0.3759438,8,8,8,8,10,8,9,8,8,7,8,8,10,10,0.001424276,3,784
"ESS9e03_2",9,"3.2","23.11.2023",23727,"AT",1.0801086,0.63041925,0.30209145,0.19044426,3,1,1,1,5,8,7,6,6,8,8,8,8,7,0.00063252775,22,557
"ESS9e03_2",9,"3.2","23.11.2023",23759,"AT",0.46383494,0.26437446,0.30209145,0.07986526,5,5,5,6,6,8,3,5,6,6,8,7,8,6,0.0014729348,63,1757
"ESS9e03_2",9,"3.2","23.11.2023",23808,"AT",0.9276699,0.6616387,0.30209145,0.19987538,10,6,6,6,3,10,8,7,6,8,7,9,9,5,0.0007364674,63,1756
"ESS9e03_2",9,"3.2","23.11.2023",23830,"AT",1.037346,1.6793691,0.30209145,0.507323,4,3,3,3,5,9,4,4,3,6,6,9,7,7,0.00065860245,12,959
"ESS9e03_2",9,"3.2","23.11.2023",23860,"AT",0.5521099,0.4011593,0.30209145,0.12118679,4,5,5,2,8,8,7,5,5,3,2,7,9,5,0.0012374324,20,113
"ESS9e03_2",9,"3.2","23.11.2023",23912,"AT",0.57430434,0.45038357,0.30209145,0.13605702,6,5,77,88,6,5,88,4,6,88,7,6,7,2,0.0011896107,48,1423
"ESS9e03_2",9,"3.2","23.11.2023",23921,"AT",0.4269707,0.24920699,0.30209145,0.075283304,3,2,2,2,5,5,4,3,5,5,6,5,5,3,0.0016001067,27,1343
"ESS9e03_2",9,"3.2","23.11.2023",23964,"AT",1.1529205,0.90898925,0.30209145,0.27459788,5,5,5,88,5,8,7,88,7,6,7,7,10,6,0.0005925809,45,1306
"ESS9e03_2",9,"3.2","23.11.2023",23972,"AT",1.1871475,0.37100732,0.30209145,0.11207814,6,2,4,0,5,5,5,4,8,7,9,9,7,5,0.000575496,89,344
"ESS9e03_2",9,"3.2","23.11.2023",24002,"AT",0.8700155,0.5885882,0.30209145,0.17780745,6,5,5,6,5,7,7,5,8,8,7,7,8,6,0.0007852718,90,442
"ESS9e03_2",9,"3.2","23.11.2023",24008,"AT",2.4908934,2.1597502,0.30209145,0.6524421,7,5,5,7,5,7,8,2,7,7,8,7,5,5,0.00027427854,22,668
"ESS9e03_2",9,"3.2","23.11.2023",24017,"AT",1.0791376,1.6100192,0.30209145,0.48637304,3,5,3,3,2,10,10,0,8,1,7,10,5,8,0.0006330969,19,1117
"ESS9e03_2",9,"3.2","23.11.2023",24067,"AT",1.5042042,1.8027354,0.30209145,0.54459095,3,2,5,0,5,9,8,8,6,7,1,9,9,7,0.00045419278,103,679
"ESS9e03_2",9,"3.2","23.11.2023",24074,"AT",0.5735685,0.9286589,0.30209145,0.2805399,3,1,1,0,8,3,5,5,4,8,9,4,8,7,0.0011911369,26,1132
"ESS9e03_2",9,"3.2","23.11.2023",24075,"AT",0.67050254,1.8338964,0.30209145,0.55400443,0,0,0,0,5,10,9,4,10,10,10,10,10,0,0.0010189352,17,1028
"ESS9e03_2",9,"3.2","23.11.2023",24087,"AT",0.48884,0.35518786,0.30209145,0.107299216,9,4,7,2,5,2,8,9,9,4,2,4,8,4,0.0013975914,50,1478
"ESS9e03_2",9,"3.2","23.11.2023",24111,"AT",0.6033864,0.43841645,0.30209145,0.13244186,5,4,3,0,5,9,9,5,9,1,9,9,10,2,0.0011322738,24,1112
"ESS9e03_2",9,"3.2","23.11.2023",24145,"AT",0.5530676,0.38764518,0.30209145,0.1171043,8,2,2,3,5,7,7,6,8,6,7,7,8,7,0.0012352896,1,2
"ESS9e03_2",9,"3.2","23.11.2023",24167,"AT",0.54741293,0.58271366,0.30209145,0.17603281,9,9,8,7,5,10,10,9,9,9,10,10,8,8,0.0012480499,21,446
"ESS9e03_2",9,"3.2","23.11.2023",24268,"AT",1.6227959,0.9471662,0.30209145,0.28613082,6,6,5,5,5,8,6,6,8,8,8,8,8,6,0.00042100094,47,1367
"ESS9e03_2",9,"3.2","23.11.2023",24377,"AT",0.518673,1.1336961,0.30209145,0.34247988,9,7,7,5,5,10,88,8,8,10,10,10,9,1,0.0013172049,12,967
"ESS9e03_2",9,"3.2","23.11.2023",24399,"AT",0.5730639,1.5673916,0.30209145,0.4734956,8,2,2,2,5,7,5,5,7,5,10,5,10,9,0.0011921858,105,767
"ESS9e03_2",9,"3.2","23.11.2023",24421,"AT",0.6033864,0.42291355,0.30209145,0.12775856,7,6,6,4,5,6,8,3,8,88,8,5,2,10,0.0011322738,24,1112
"ESS9e03_2",9,"3.2","23.11.2023",24433,"AT",1.0151572,0.5786143,0.30209145,0.17479444,5,5,5,6,4,9,9,3,5,5,7,9,9,9,0.00067299785,95,531
"ESS9e03_2",9,"3.2","23.11.2023",24452,"AT",1.1320602,1.8671203,0.30209145,0.5640411,6,4,4,0,5,10,7,5,10,8,10,10,10,5,0.00060350035,99,604
"ESS9e03_2",9,"3.2","23.11.2023",24461,"AT",1.3915048,0.59846735,0.30209145,0.18079187,10,9,8,8,8,10,7,9,10,10,10,9,6,5,0.0004909783,63,1782
"ESS9e03_2",9,"3.2","23.11.2023",24471,"AT",1.0723196,0.7791402,0.30209145,0.23537159,6,2,2,2,6,9,7,7,6,5,7,8,7,5,0.0006371222,26,1143
"ESS9e03_2",9,"3.2","23.11.2023",24537,"AT",1.5050865,0.47036985,0.30209145,0.1420947,8,5,5,7,77,9,4,2,9,9,10,9,10,8,0.00045392648,93,508
"ESS9e03_2",9,"3.2","23.11.2023",24563,"AT",1.1871475,0.5105761,0.30209145,0.15424068,9,10,10,10,7,10,10,10,10,8,10,10,10,7,0.000575496,89,366
"ESS9e03_2",9,"3.2","23.11.2023",24574,"AT",0.75470674,3.553668,0.30209145,1.0735327,6,6,6,7,2,10,7,6,8,10,9,8,10,9,0.00090525043,99,607
"ESS9e03_2",9,"3.2","23.11.2023",24593,"AT",0.46808594,0.62350094,0.30209145,0.1883543,8,5,6,88,7,8,6,7,6,8,7,7,3,3,0.001459558,30,3
"ESS9e03_2",9,"3.2","23.11.2023",24607,"AT",0.97768,0.7103757,0.30209145,0.21459843,10,10,10,77,8,10,10,10,10,8,10,10,10,10,0.0006987957,50,1481
"ESS9e03_2",9,"3.2","23.11.2023",24608,"AT",0.8523156,0.68441707,0.30209145,0.20675655,6,3,7,4,7,10,8,5,5,4,6,10,8,8,0.0008015794,82,189
"ESS9e03_2",9,"3.2","23.11.2023",24635,"AT",1.1525277,0.44839272,0.30209145,0.13545561,5,9,8,3,9,9,5,9,9,5,4,8,10,5,0.00059278286,75,20
"ESS9e03_2",9,"3.2","23.11.2023",24636,"AT",1.6563296,0.96673846,0.30209145,0.29204342,5,4,4,6,4,10,6,6,5,6,10,10,10,7,0.00041247744,20,113
"ESS9e03_2",9,"3.2","23.11.2023",24673,"AT",0.59357375,0.2697333,0.30209145,0.081484124,7,3,3,6,3,6,8,5,7,7,8,6,8,7,0.001150992,89,390
"ESS9e03_2",9,"3.2","23.11.2023",24706,"AT",0.59286696,0.2752463,0.30209145,0.08314955,4,3,2,3,88,6,3,5,5,6,6,7,3,3,0.0011523642,57,1649
"ESS9e03_2",9,"3.2","23.11.2023",24737,"AT",0.58350855,1.4680648,0.30209145,0.44348982,6,5,6,4,7,7,6,6,8,7,8,7,8,6,0.0011708459,41,1235
"ESS9e03_2",9,"3.2","23.11.2023",24741,"AT",1.2499689,2.0128076,0.30209145,0.60805196,5,3,3,2,4,5,5,4,6,2,3,5,10,5,0.00054657256,6,843
"ESS9e03_2",9,"3.2","23.11.2023",24752,"AT",0.95936275,1.1497614,0.30209145,0.3473331,2,2,2,2,4,8,6,6,7,6,6,7,9,3,0.000712138,3,790
"ESS9e03_2",9,"3.2","23.11.2023",24846,"AT",3.4553566,1.3443122,0.30209145,0.40610522,6,2,2,0,5,8,5,5,5,5,8,8,7,6,0.0001977216,68,1867
"ESS9e03_2",9,"3.2","23.11.2023",24856,"AT",1.6227959,0.9471662,0.30209145,0.28613082,8,8,8,10,3,9,8,6,6,8,8,8,10,8,0.00042100094,47,1370
"ESS9e03_2",9,"3.2","23.11.2023",24864,"AT",0.7592045,4.0001955,0.30209145,1.2084248,5,3,2,0,8,8,8,7,6,4,6,8,8,1,0.0008998875,84,217
"ESS9e03_2",9,"3.2","23.11.2023",24890,"AT",1.0220652,0.319416,0.30209145,0.09649284,3,2,2,3,5,9,6,7,6,5,7,8,10,7,0.0006684492,96,574
"ESS9e03_2",9,"3.2","23.11.2023",24892,"AT",0.8149421,0.58123803,0.30209145,0.17558704,6,7,7,5,0,8,8,0,6,8,8,9,10,8,0.0008383401,58,1674
"ESS9e03_2",9,"3.2","23.11.2023",24896,"AT",1.4876366,0.86827874,0.30209145,0.2622996,6,4,4,5,5,9,8,7,6,7,7,9,8,7,0.00045925105,36,1144
"ESS9e03_2",9,"3.2","23.11.2023",24917,"AT",0.49669966,0.18640862,0.30209145,0.056312453,7,8,6,4,7,10,10,7,8,6,8,8,9,6,0.0013754764,74,1991
"ESS9e03_2",9,"3.2","23.11.2023",24937,"AT",1.4042579,0.98424447,0.30209145,0.29733184,6,5,4,6,5,8,6,7,8,7,7,8,8,7,0.00048651936,30,247
"ESS9e03_2",9,"3.2","23.11.2023",24984,"AT",0.5361598,0.8680905,0.30209145,0.26224273,7,5,5,3,4,8,5,5,2,6,6,7,7,5,0.0012742444,26,1143
"ESS9e03_2",9,"3.2","23.11.2023",24998,"AT",1.1525277,0.4839579,0.30209145,0.14619954,4,4,4,3,3,7,7,4,5,6,6,7,10,7,0.00059278286,75,24
"ESS9e03_2",9,"3.2","23.11.2023",25078,"AT",1.0360992,0.8125343,0.30209145,0.24545966,5,5,5,4,5,10,9,7,9,9,9,10,10,7,0.000659395,28,1809
"ESS9e03_2",9,"3.2","23.11.2023",25108,"AT",1.2122506,0.95067656,0.30209145,0.28719127,6,5,4,6,7,9,7,1,5,6,8,8,8,7,0.00056357874,64,1453
"ESS9e03_2",9,"3.2","23.11.2023",25110,"AT",2.3050554,2.4216962,0.30209145,0.7315737,5,6,5,1,6,8,7,9,7,2,5,8,10,2,0.00029639143,75,22
"ESS9e03_2",9,"3.2","23.11.2023",25136,"AT",0.90415645,0.64486814,0.30209145,0.19480915,3,3,3,2,77,8,8,2,2,3,6,7,7,7,0.0007556199,66,1834
"ESS9e03_2",9,"3.2","23.11.2023",25150,"AT",1.7046312,0.63973844,0.30209145,0.1932595,8,3,5,1,6,10,8,6,8,6,4,3,10,6,0.0004007897,82,193
"ESS9e03_2",9,"3.2","23.11.2023",25209,"AT",0.9917577,0.72060436,0.30209145,0.21768841,2,6,6,2,3,7,4,2,3,7,8,7,8,5,0.00068887655,36,1130
"ESS9e03_2",9,"3.2","23.11.2023",25265,"AT",1.0949017,1.4584333,0.30209145,0.44058022,2,2,3,88,88,10,4,4,88,5,5,10,8,2,0.0006239817,52,1512
"ESS9e03_2",9,"3.2","23.11.2023",25300,"AT",1.1857339,0.84569657,0.30209145,0.2554777,7,4,3,2,7,7,6,8,7,8,9,7,8,1,0.0005761821,57,1650
"ESS9e03_2",9,"3.2","23.11.2023",25346,"AT",0.4683896,0.6988139,0.30209145,0.2111057,8,5,5,3,7,10,8,8,6,5,10,9,10,6,0.0014586119,101,656
"ESS9e03_2",9,"3.2","23.11.2023",25382,"AT",0.49587885,0.429956,0.30209145,0.12988603,3,1,1,5,4,6,4,7,3,9,9,5,9,8,0.0013777531,36,1129
"ESS9e03_2",9,"3.2","23.11.2023",25383,"AT",0.59286696,0.24895087,0.30209145,0.07520593,6,6,6,8,4,8,8,8,8,8,9,8,10,6,0.0011523642,57,1606
"ESS9e03_2",9,"3.2","23.11.2023",25410,"AT",0.4553519,0.17715539,0.30209145,0.05351713,1,1,1,1,5,7,88,2,3,88,8,5,10,7,0.0015003751,70,1927
"ESS9e03_2",9,"3.2","23.11.2023",25430,"AT",1.4013543,1.6794726,0.30209145,0.5073543,4,0,6,2,9,7,8,10,9,9,8,10,9,7,0.00048752743,5,821
"ESS9e03_2",9,"3.2","23.11.2023",25450,"AT",1.037346,1.5476681,0.30209145,0.4675373,4,6,3,3,5,8,8,8,5,4,8,9,8,4,0.00065860245,12,964
"ESS9e03_2",9,"3.2","23.11.2023",25469,"AT",0.8523156,1.1006981,0.30209145,0.33251148,5,4,4,5,88,10,10,88,88,10,10,10,7,5,0.0008015794,82,138
"ESS9e03_2",9,"3.2","23.11.2023",25489,"AT",1.1623486,0.48808157,0.30209145,0.14744528,3,5,3,3,88,7,5,5,4,3,7,8,10,8,0.00058777427,59,1693
"ESS9e03_2",9,"3.2","23.11.2023",25583,"AT",0.56927526,0.23904423,0.30209145,0.07221322,4,4,4,4,5,8,8,7,5,6,4,7,10,10,0.00120012,92,494
"ESS9e03_2",9,"3.2","23.11.2023",25609,"AT",1.037346,2.2673922,0.30209145,0.68495977,1,2,1,0,6,4,6,5,6,6,8,5,9,2,0.00065860245,12,980
"ESS9e03_2",9,"3.2","23.11.2023",25613,"AT",0.57626384,0.24197894,0.30209145,0.07309977,5,8,8,0,7,9,4,10,6,3,5,8,10,3,0.0011855657,75,2006
"ESS9e03_2",9,"3.2","23.11.2023",25617,"AT",1.1486087,0.80506027,0.30209145,0.24320182,1,0,0,0,5,7,5,77,5,88,3,7,5,2,0.00059480534,48,1405
"ESS9e03_2",9,"3.2","23.11.2023",25655,"AT",0.8202559,2.128046,0.30209145,0.6428645,7,7,7,7,8,8,9,8,9,8,8,8,9,9,0.0008329092,9,888
"ESS9e03_2",9,"3.2","23.11.2023",25668,"AT",0.58350855,0.9447523,0.30209145,0.28540158,4,3,3,3,5,8,8,7,7,4,9,7,9,5,0.0011708459,41,1229
"ESS9e03_2",9,"3.2","23.11.2023",25730,"AT",0.47826752,0.20190449,0.30209145,0.06099362,8,7,7,9,1,9,7,9,9,9,9,9,10,8,0.0014284864,91,487
"ESS9e03_2",9,"3.2","23.11.2023",25761,"AT",1.7078828,0.99682796,0.30209145,0.30113322,4,3,1,3,77,8,7,4,3,2,7,8,8,6,0.00040002668,27,1442
"ESS9e03_2",9,"3.2","23.11.2023",25763,"AT",1.7078258,1.9368314,0.30209145,0.5851002,3,5,5,6,7,10,7,7,10,10,10,10,10,7,0.00040004,92,492
"ESS9e03_2",9,"3.2","23.11.2023",25783,"AT",1.2454467,2.0164893,0.30209145,0.6091642,10,6,7,5,1,9,10,8,9,6,8,7,10,10,0.0005485571,22,668
"ESS9e03_2",9,"3.2","23.11.2023",25843,"AT",0.6981436,1.7564783,0.30209145,0.53061706,10,7,7,4,7,7,4,6,8,6,7,7,8,8,0.0009785932,43,1342
"ESS9e03_2",9,"3.2","23.11.2023",25895,"AT",2.7830095,1.1686133,0.30209145,0.3530281,0,0,0,0,5,10,5,6,6,6,4,10,10,2,0.00024548915,63,1763
"ESS9e03_2",9,"3.2","23.11.2023",25902,"AT",0.9917577,0.5788522,0.30209145,0.17486629,5,2,2,6,3,9,4,2,4,6,9,8,9,6,0.00068887655,36,1157
"ESS9e03_2",9,"3.2","23.11.2023",25974,"AT",1.8621718,1.3051966,0.30209145,0.39428875,0,0,0,0,10,5,1,6,3,3,7,10,9,1,0.0003668827,38,1191
"ESS9e03_2",9,"3.2","23.11.2023",25983,"AT",2.507007,4.0001955,0.30209145,1.2084248,8,6,6,5,6,10,9,9,8,8,8,10,8,7,0.00027251567,103,685
"ESS9e03_2",9,"3.2","23.11.2023",26036,"AT",1.4761482,0.5539899,0.30209145,0.16735561,8,6,6,9,5,8,8,0,4,10,10,8,10,10,0.00046282524,87,261
"ESS9e03_2",9,"3.2","23.11.2023",26054,"AT",0.6006853,0.47107196,0.30209145,0.1423068,5,5,5,5,6,9,6,5,5,88,8,9,10,10,0.0011373652,25,1001
"ESS9e03_2",9,"3.2","23.11.2023",26073,"AT",1.147137,4.0001955,0.30209145,1.2084248,7,7,7,8,5,9,7,7,8,7,8,9,8,6,0.00059556845,26,1132
"ESS9e03_2",9,"3.2","23.11.2023",26088,"AT",0.6034352,0.3522028,0.30209145,0.10639746,6,5,4,5,5,8,6,6,8,8,7,8,9,7,0.0011321823,31,502
"ESS9e03_2",9,"3.2","23.11.2023",26111,"AT",0.34917143,0.13584562,0.30209145,0.041037798,7,9,9,9,6,8,7,7,6,6,7,8,6,7,0.0019566282,54,1534
"ESS9e03_2",9,"3.2","23.11.2023",26138,"AT",1.4876366,1.0426846,0.30209145,0.31498608,6,5,4,5,5,7,6,6,8,7,7,7,8,6,0.00045925105,36,1137
"ESS9e03_2",9,"3.2","23.11.2023",26193,"AT",2.0944307,1.6823103,0.30209145,0.50821155,7,7,7,5,88,4,8,4,8,8,8,7,7,7,0.00032619777,43,1342
"ESS9e03_2",9,"3.2","23.11.2023",26199,"AT",1.0360992,0.7528228,0.30209145,0.22742133,4,5,5,2,5,8,6,5,7,8,9,7,10,6,0.000659395,28,1787
"ESS9e03_2",9,"3.2","23.11.2023",26214,"AT",0.57430434,0.41728568,0.30209145,0.12605843,6,3,6,8,3,7,7,7,7,88,7,7,7,2,0.0011896107,48,1407
"ESS9e03_2",9,"3.2","23.11.2023",26244,"AT",0.9435201,0.7438931,0.30209145,0.22472374,5,5,5,5,3,8,7,2,5,7,8,9,5,8,0.0007240955,42,1261
"ESS9e03_2",9,"3.2","23.11.2023",26261,"AT",1.0220652,0.38357535,0.30209145,0.115874834,7,8,7,7,6,6,6,8,6,6,8,8,5,7,0.0006684492,96,553
"ESS9e03_2",9,"3.2","23.11.2023",26283,"AT",1.235394,1.4010502,0.30209145,0.42324528,7,7,7,7,88,7,6,6,6,6,5,6,8,4,0.00055302086,71,1946
"ESS9e03_2",9,"3.2","23.11.2023",26334,"AT",0.9933993,0.31045708,0.30209145,0.093786426,8,3,3,2,5,8,7,4,6,8,9,8,9,7,0.0006877382,74,1983
"ESS9e03_2",9,"3.2","23.11.2023",26347,"AT",0.5361598,0.4550286,0.30209145,0.13746025,5,3,3,2,88,8,8,7,5,7,7,8,7,5,0.0012742444,26,1143
"ESS9e03_2",9,"3.2","23.11.2023",26377,"AT",1.1857339,0.5099681,0.30209145,0.154057,5,5,5,5,5,5,5,6,6,7,9,8,2,4,0.0005761821,57,1657
"ESS9e03_2",9,"3.2","23.11.2023",26452,"AT",1.8360394,1.0716277,0.30209145,0.32372957,6,5,4,5,5,8,6,5,8,8,8,8,9,6,0.00037210458,32,569
"ESS9e03_2",9,"3.2","23.11.2023",26458,"AT",0.5834232,0.45753467,0.30209145,0.13821732,5,4,2,4,1,9,7,6,6,7,7,8,9,8,0.0011710173,25,1113
"ESS9e03_2",9,"3.2","23.11.2023",26474,"AT",1.235394,1.0710063,0.30209145,0.32354185,5,1,1,5,5,7,7,3,2,0,8,8,9,9,0.00055302086,71,1941
"ESS9e03_2",9,"3.2","23.11.2023",26491,"AT",0.61201316,0.47995567,0.30209145,0.1449905,5,4,3,4,4,10,6,3,4,6,7,7,9,8,0.0011163137,32,546
"ESS9e03_2",9,"3.2","23.11.2023",26522,"AT",1.147137,1.8573178,0.30209145,0.5610798,7,5,5,3,5,9,9,7,7,7,7,8,9,9,0.00059556845,26,1132
"ESS9e03_2",9,"3.2","23.11.2023",26528,"AT",1.2013706,0.87290776,0.30209145,0.26369798,2,1,1,0,2,9,1,1,2,2,5,7,9,2,0.0005686826,25,1001
"ESS9e03_2",9,"3.2","23.11.2023",26543,"AT",1.0448954,2.8579023,0.30209145,0.8633478,4,4,5,5,5,8,7,8,8,8,7,7,10,8,0.00065384404,10,903
"ESS9e03_2",9,"3.2","23.11.2023",26552,"AT",0.9361719,0.68021643,0.30209145,0.20548756,9,4,4,4,3,9,8,2,1,4,7,10,10,10,0.000729779,30,158
"ESS9e03_2",9,"3.2","23.11.2023",26561,"AT",1.4876366,0.86827874,0.30209145,0.2622996,6,5,4,4,5,8,7,6,8,8,7,7,8,6,0.00045925105,36,1149
"ESS9e03_2",9,"3.2","23.11.2023",26596,"AT",0.57568026,0.26160213,0.30209145,0.079027764,88,5,4,7,7,3,7,8,9,1,4,3,9,9,0.0011867676,88,314
"ESS9e03_2",9,"3.2","23.11.2023",26640,"AT",1.4267465,1.0366645,0.30209145,0.31316748,3,0,0,1,3,6,6,2,6,4,8,7,8,5,0.00047885076,40,1225
"ESS9e03_2",9,"3.2","23.11.2023",26645,"AT",0.5530676,0.43372923,0.30209145,0.1310259,9,8,9,10,5,9,9,9,9,9,9,8,10,7,0.0012352896,1,2
"ESS9e03_2",9,"3.2","23.11.2023",26675,"AT",0.54741293,0.42929468,0.30209145,0.12968625,7,6,5,6,5,8,8,8,8,7,8,7,9,8,0.0012480499,21,446
"ESS9e03_2",9,"3.2","23.11.2023",26700,"AT",1.0292957,3.421952,0.30209145,1.0337424,6,4,6,7,3,7,6,1,2,4,6,8,7,9,0.00066375354,14,1007
"ESS9e03_2",9,"3.2","23.11.2023",26741,"AT",0.9107038,0.35431078,0.30209145,0.10703426,9,7,7,6,6,8,10,8,7,8,8,9,10,8,0.00075018755,70,1932
"ESS9e03_2",9,"3.2","23.11.2023",26761,"AT",0.5530676,0.44424078,0.30209145,0.13420135,3,0,0,3,88,8,5,88,5,5,7,7,6,7,0.0012352896,1,2
